pickup_datetime,passenger,pickup_geohash,dropoff_geohash,fare
2010-10-10 09:02:00,3,dr5ruse6ctkm,dr5reffm2z6x,20.5
2012-12-08 02:51:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,52.0
2013-07-19 07:53:00,1,dr5rvh1pyvmy,dr5rzn8vbh4r,32.83
2013-10-21 13:18:00,2,dr72j734s4z1,dr72j67uyvbn,4.0
2011-01-31 19:54:00,1,dr5rsm4zqwcn,dr5rsj9psd40,5.7
2015-06-15 22:53:52,4,dr5rukd3cu2y,dr5rukd3cu2y,5.5
2015-06-22 07:20:24,1,dr5rvj6kvmfe,dr5ru9xfug9x,9.5
2010-01-07 01:05:00,1,dr5rvnyf1084,dr72j07yy92p,4.5
2013-08-12 09:01:43,1,dr5rudgsg683,dr5rukq1y25t,6.5
2010-10-14 10:29:53,1,dr5rsndz9nrq,dr5ru21qh0qm,5.3
2013-02-01 15:52:45,1,dr5ru7h2qrqn,dr5ru6xkkydj,6.0
2014-08-17 19:10:38,1,dr5ru65pu0ng,dr5rvpstv0je,13.0
2010-05-05 21:18:13,1,dr5ru8f9yu4e,dr5rsq5h0sy7,5.3
2011-03-14 12:02:12,1,dr72huqmnjwr,dr72hg17venk,4.5
2012-02-26 19:09:00,1,dr5ru7tq9kcj,dr72h86g8tqk,8.9
2013-02-20 07:14:00,1,dr72jhkp66hs,dr72hgvq3m1m,5.5
2014-04-23 22:05:41,1,dr5rsn76xc90,dr5rud5y0hr3,11.0
2015-04-11 09:38:37,2,dr5rshfrwyb0,dr5rsj5fnkkb,19.0
2009-07-10 16:55:00,2,dr5rvpbemd21,dr72j0g6rdyw,3.3
2009-12-16 00:39:00,1,dr5ruv36th2z,dr5ruuujk2c7,3.3
2011-03-11 12:42:24,1,dr72j1u8k6qt,dr5rvrf57hyj,6.1
2012-06-24 01:59:49,1,dr5rumz898m4,dr5rgcjzjxec,9.3
2014-05-15 12:14:26,1,dr5ruknv3ep6,dr5ruetbd1yy,15.0
2014-07-09 07:56:00,2,dr5ruem8g5z7,dr5ru7tpcvqh,8.5
2011-04-28 23:27:27,1,dr5rsn28kgvz,dr5rt6s39czk,12.5
2011-07-04 20:20:00,5,dr5rsx2gvery,dr72j594ehfz,18.1
2015-03-07 22:41:40,1,dr5rt5qm0k72,dr5ruk53uryp,31.5
2015-05-02 14:12:59,1,dr5russ6kqyj,dr5ryyxpv8bk,27.0
2010-06-28 20:18:13,1,dr5ru2s03f10,dr5ruffsw3fp,7.3
2014-01-16 08:56:50,1,dr72hdjhc79g,dr5rvpqm5d9y,12.0
2014-04-08 15:29:40,1,dr5rvnm68r6t,dr5rvr9erxd4,4.5
2011-11-21 07:47:20,1,dr5rsmefbxr1,dr5rsx23mk96,3.7
2012-11-16 21:09:00,1,dr5rumj9edhz,dr5rvn10y4ey,9.0
2015-01-16 13:34:35,1,dr5ruym6ru46,dr5ruzxgc0zu,4.5
2009-12-14 07:38:42,1,dr5ruyhx6urv,dr5rutbytn39,5.7
2011-10-25 08:25:00,5,dr5rukjf114t,dr5ru3yp3j99,6.1
2012-04-26 20:35:00,1,dr5ru148qret,dr5ruu47szhz,11.3
2012-09-02 14:50:00,4,dr72h9k1x05w,dr5ruu7nh6jg,11.7
2013-06-08 13:35:00,1,dr5reeyz5hpc,dr5reyz73ggh,8.0
2014-06-15 10:42:00,1,dr5rugt0dpd1,dr72j2ddeeyn,8.0
2009-12-13 17:24:17,1,dr5regebjkzb,dr5ru018pey3,6.9
2011-04-04 11:56:00,5,dr5ruehxtb04,dr5ruymvh322,6.5
2012-02-15 23:00:00,6,dr5ru3r226h3,dr5ru7qrr7xz,6.1
2012-05-13 10:14:00,1,dr5ruuh30f6t,dr5ru692skd4,9.3
2013-01-01 01:08:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,7.5
2009-10-27 14:28:18,2,dr5rux8zuzrr,dr5rukmp6x7v,8.1
2012-09-11 20:03:00,1,dr5rsjh7tj3s,dr5regqb56f8,5.0
2011-04-08 18:04:32,1,dr5rueuy04j9,dr5rsq0cbe52,11.7
2012-02-07 05:21:00,2,dr5ruscn3c7z,dr5ru09spycm,6.9
2013-01-08 21:12:33,1,dr5reymst5d0,dr5ru5kyzvs1,9.5
2015-05-10 01:48:06,1,dr5rkppcf1s7,dr5rhzju53kj,15.5
2011-03-05 13:29:29,1,dr5ru62fxrfv,dr5ru7g4mmd1,5.7
2013-12-23 11:19:00,2,dr5ruhrppe31,dr5ruhx3zmtn,2.5
2014-04-13 00:36:26,2,dr5rshzgr90k,dr5ru8bdr18q,10.0
2010-02-19 12:01:00,1,dr5rue3d62c9,dr5rsjkxc9jk,10.5
2011-01-08 13:50:36,1,dr5ref78dstb,dr5rugd5b1py,13.7
2012-04-11 22:52:00,3,dr5ru0pbxgn6,dr5rmq92rjp5,17.7
2013-12-28 22:59:00,5,dr5reyqy5xt8,dr5rv8pdmfyx,22.0
2013-12-06 14:35:00,1,dr5x1p1khrk5,dr5rk75ngrn3,47.5
2009-12-24 10:52:41,1,dr5ru0w8myqc,dr5rspk7s7v3,6.5
2010-10-28 10:54:00,2,dr5rueentwd5,dr5ru6rjw6hu,3.3
2011-07-02 21:18:00,1,dr5rumervjtq,dr5rudw1dqvk,9.3
2011-11-22 19:21:00,4,dr5rugmfgy1r,dr5rvnn9tg5s,6.5
2013-09-20 22:24:00,1,dr5reugs8301,dr5ruyymxyhb,27.5
2015-05-17 01:51:19,1,dr5ruxb1mq4x,dr5rugcxwf2p,9.0
2010-08-31 05:47:00,1,dr5rswe0zpps,dr5rgbwvudtz,6.9
2009-12-23 14:16:00,2,dr5ruegtsj27,dr5ru69uhx0r,6.9
2010-12-20 19:01:00,3,dr5ruq10wujn,dr5ru1wfxm69,7.7
2011-09-13 21:06:41,1,dr5ruthjey3h,dr5rs21hg58d,17.7
2012-01-31 22:17:00,1,dr5rue0gghmz,dr5rvq3en7uv,11.7
2014-12-18 01:35:00,1,dr5ru634tszy,dr5rvjcw5z6k,11.5
2011-12-16 19:09:00,5,dr5rkmj5b4wm,dr5rskvp3sj2,14.5
2014-02-24 08:58:16,2,dr5rvrepwcxq,dr5ruub9x1nj,10.0
2010-12-17 01:51:10,2,dr5rskshyg75,dr5rsp2gr3zt,7.3
2012-11-10 12:09:47,1,dr5rusm9vq2f,dr5ruu2r3kqy,3.0
2010-10-27 01:34:00,1,dr5rsjpsnk66,dr5ru0fxc3e2,8.1
2010-12-03 03:03:23,1,dr5rgbugrtfs,dr72j0kp8tgf,13.3
2011-10-04 02:01:56,1,dr5ru0s4m1y2,dr5rvqb9sd0x,12.5
2011-11-28 14:20:00,1,dr5x0yu9qp4c,dr5x0ztk82qk,6.9
2011-02-20 08:43:10,2,dr5rusy7yrbh,dr5ruskyw5z7,2.9
2013-08-10 12:57:00,1,dr5ruv527qcf,dr5ru7bxf9yx,10.0
2013-09-13 11:18:00,5,dr5ru3f6y126,dr5ru737ycn6,5.5
2009-05-09 18:56:32,2,dr5rsp4z1s8h,dr72j0d27huw,13.3
2011-02-06 22:33:00,5,dr5rud17nd01,dr5refhpbbm7,14.1
2013-01-23 15:49:00,1,dr5rspjvt405,dr5rgbjvjx38,8.0
2013-06-21 10:17:00,6,dr5x1pm6hbyf,dr5rusd0mwnt,57.33
2013-10-25 20:16:52,1,dr5rusc94ntz,dr5rukvw44yw,5.5
2011-03-22 08:52:55,1,dr5rvpb6xr3z,dr72j1h04j3k,3.3
2011-04-18 18:07:00,5,dr5rvj1y8h09,dr5ruenqzvtg,7.3
2011-09-22 00:15:00,1,dr5ru2x8yyuh,dr5ru1xjtjb7,5.3
2012-03-10 01:44:00,1,dr5rsqj6zs42,dr5rvppvcdhf,23.7
2012-04-21 01:41:46,1,dr5rsqwvbh8j,dr5rsq48egvu,4.1
2013-07-21 02:29:39,1,dr5rshzuk9nc,dr5rkybr36bh,13.5
2009-07-15 20:57:45,1,dr5rsmfh7e6m,dr5reug3m56n,7.7
2009-09-21 18:39:00,1,dr5recux6p6y,dr5ruucstwyy,16.5
2010-03-13 04:01:00,1,dr5rsn6prebs,dr5rs3rnbzt9,10.1
2011-08-26 14:05:00,5,dr72j17wjefd,dr5ruxe5kkyc,6.5
2012-03-28 20:12:44,1,dr5ruw3b62jy,dr5rumxz4fr3,3.3
2009-11-12 00:03:32,1,dr5rsmkc3d95,dr5rez7b5vgx,7.7
2012-03-28 04:15:29,2,dr5rsm58gkrr,dr5rmpnq8z9u,20.9
2012-09-23 14:30:39,2,dr5rumcpdbub,dr5rvnd10h07,19.0
2013-03-28 12:32:00,2,dr5rvp8jg64s,dr5rsjezqhc3,25.0
2011-07-05 10:05:00,1,dr5rzjysnqtw,dr72j0xthcrf,24.9
2012-05-22 09:14:00,1,dr5ru6gpmkjb,dr5ru3v9r2s0,5.3
2013-01-06 03:43:38,2,dr5rvpjq3uyh,dr5rut3384x3,13.0
2009-12-01 13:27:46,1,dr5ru2gcqxse,dr5rusxhh97k,7.3
2012-06-23 23:01:00,1,dr5rsw2582be,dr5rud3btbq7,8.1
2013-04-17 12:13:40,4,dr5ru6381e2r,dr5ru09dduvq,6.5
2010-02-09 06:23:00,1,dr72j0gd09gd,dr5rytmhc8tq,25.47
2012-11-19 18:20:36,3,dr5ruu1740et,dr5rvq0qskx6,8.5
2015-06-14 14:28:50,1,dr5ruewq9875,dr5rsr9dned3,9.5
2009-10-07 08:09:13,1,dr5ru37dg5hh,dr5ruf3e9cud,6.9
2011-02-26 23:41:00,1,dr72j4npcs6f,dr5rsjh63myu,16.9
2011-06-11 10:06:00,1,dr5rsjxnjc91,dr5ruekemt0s,9.3
2011-06-11 10:06:00,1,dr72h8mwwxek,dr5rsqpxyp4h,16.1
2013-11-30 22:26:42,1,dr5ruded7njm,dr72j0p8ptuy,11.0
2009-03-20 07:07:00,2,dr5rud7407s7,dr5rzjvv1f4g,26.65
2009-12-12 09:25:00,2,dr5rs3643rmw,dr5ru3pk85q3,12.1
2011-12-08 22:50:00,1,dr5ryyxq2dv0,dr5rvjkybvmx,25.3
2013-07-22 00:30:00,1,dr5rst0g63xt,dr5rmhk20e4j,19.0
2011-05-26 08:08:05,3,dr5rus8z6kyn,dr5ru6f7xrtb,6.1
2013-12-11 01:37:04,1,dr5rtjmyf5s0,dr5rt5zby0n7,5.0
2014-09-20 19:26:43,2,dr5ryywnr1ts,dr5rue81k9nr,42.33
2013-10-07 19:28:00,3,dr5ruv3cd7g7,dr5ruskz3jzv,8.0
2013-10-16 12:05:44,1,dr5ru329t7rm,dr5rurjq7qfw,14.5
2013-12-19 18:08:47,1,dr5ruk7h1d3g,dr5ru79b201p,8.5
2011-02-12 19:31:28,1,dr5rut14u4zu,dr5ruvvu193p,8.5
2011-10-16 02:16:32,1,dr5reujkve6y,dr5ru0tuyqun,6.1
2011-11-14 07:17:48,3,dr5rueqy5f64,dr5rukn32ce2,8.5
2013-09-17 10:41:00,1,dr5rsp7suzf1,dr5rsn126x5z,8.0
2015-06-15 04:16:23,2,dr5rus9jw1c2,dr5x2ddx3bw9,57.54
2010-04-01 21:07:00,3,dr5rsndmq3hd,dr5r54q1yyg0,28.1
2011-02-23 18:38:10,2,dr5rurp9z28n,dr72hvwbeg2r,12.5
2012-03-14 15:54:19,1,dr5rvn4wke9g,dr5rvqd6c3cx,4.9
2013-04-22 17:42:00,1,dr5ru6fxud10,dr5rusd3sqwu,6.5
2014-09-17 23:25:03,1,dr5ruu083zsg,dr5ruu083zsg,10.5
2009-12-04 23:59:55,1,dr5rsmev77xc,dr5rug9mgvz4,9.3
2013-11-08 09:43:28,1,dr5rsjvfkutg,dr5reer9mbcc,10.5
2009-03-28 12:55:00,1,dr5ref8c3mt5,dr5ru4p189z2,10.5
2010-09-23 11:57:45,1,dr5ru1jrygc7,dr5ru1dj1v2q,2.9
2011-08-20 06:39:22,1,dr72m0r5vb2p,dr5rshfr6mvh,23.3
2013-03-20 21:34:00,6,dr5rsqz1y6n7,dr5ru3pkz8xn,6.0
2011-01-22 21:14:04,1,dr5rudxc33q8,dr5ruuxbs65e,4.9
2009-03-16 10:28:27,1,dr5rukfc2ctq,dr72h9vzrzw3,8.1
2009-10-13 12:41:00,5,dr5ru62b3tdx,dr5ruerb2fsz,11.3
2010-04-23 06:25:00,1,dr5x1pm9wkxx,dr5x1pm9weh1,45.0
2011-07-12 17:59:00,1,dr5rudsee2k9,dr5ru6h41vxn,6.1
2012-05-17 19:35:39,1,dr5ruuywqz2n,dr72h8vr5zhm,8.5
2012-04-26 00:51:00,2,dr5rumnz8t6v,dr72m7grcb2g,25.9
2013-08-23 12:31:00,2,dr5ruvypqenm,dr5ruezfzrte,6.0
2009-01-14 14:39:43,1,dr5ruyy52rk7,dr5ruwerdng2,6.5
2012-06-09 22:19:00,1,dr5rsncg38nm,dr5rsmxf0yvu,7.7
2009-06-17 22:04:00,2,dr5rudtyqn3v,dr5rkrdnyzsc,17.3
2010-01-04 21:12:33,1,7zzzzzzzzzzz,7zzzzzzzzzzz,4.5
2011-06-16 12:17:00,5,dr5ruzw0j78h,dr5ruxytx670,4.5
2012-06-10 13:21:33,3,dr5ruewmvtcf,dr5ruu94gepm,3.3
2014-02-22 22:18:22,1,dr5rsx9eus9b,dr5revptyy5g,16.5
2009-03-05 14:20:45,1,dr5ru6p9eemn,dr5ru9kcu942,4.9
2012-11-09 06:19:44,2,dr5ru7tmjk5d,dr5rs2w3udtz,20.0
2011-04-13 22:58:00,4,dr5rs4260bbe,dr5ru60sxft8,11.7
2012-03-24 14:29:00,1,dr5rusptzrs6,dr5rugkzvmn9,5.3
2013-07-12 15:29:05,1,dr5ru7ddsmeg,dr5rukc87e0s,8.5
2014-02-16 01:42:00,1,dr5rug6t0jud,dr5rvn4k9fdf,7.0
2014-10-26 12:11:50,1,dr5ruzhcg0uu,dr5rusyebjnc,5.5
2011-06-08 07:24:10,2,dr72hu7tzkmx,dr5reer9pc76,19.7
2011-08-19 15:42:42,1,7zzzzzzzzzzz,7zzzzzzzzzzz,16.9
2012-10-04 11:42:00,1,dr72hf7qy031,dr5ruey3zqhf,14.5
2015-02-06 01:37:50,2,dr5ru2r7crm9,dr5ru9v7pgd3,4.5
2009-09-10 22:37:35,1,dr5ruse7gkhm,dr5reepb7gbw,19.7
2012-03-07 11:20:43,4,dr5revzgmc29,dr5ru33mjk5w,6.5
2012-04-03 05:34:43,1,dr72h82gkbju,dr5ru4xwd17t,7.7
2013-03-24 04:32:50,2,dr5rsp2fdqrg,dr72m74u78mc,27.0
2013-10-25 15:33:00,1,dr5rvjy5hs5c,dr5rv6hmrw55,12.5
2015-02-25 15:01:17,6,dr5ru8ff0zh7,dr5rue1d9vqd,9.5
2010-01-19 13:28:00,1,dr5rueq27g9j,dr5ru7d3ves2,6.1
2010-06-12 00:57:00,4,dr5ruy0uwtyn,dr5rutegd7pt,12.5
2010-06-16 09:23:32,1,dr5ruvzqx5w2,dr5rvp5rkfdz,3.7
2011-02-11 07:39:57,1,dr5ru0z3rt9d,dr5rus1r4vt5,6.1
2011-08-17 23:57:14,1,dr5rsg4uqrwr,dr5ru8f4zxjk,12.1
2012-06-05 19:00:00,1,7zzzzzzzzzzz,7zzzzzzzzzzz,28.1
2013-04-20 10:46:00,2,dr72h8w3r5bh,dr72hf8bqhck,5.5
2009-12-11 01:38:00,5,dr5rumyq1jvh,dr5rut56q0hr,3.7
2010-11-12 18:16:00,5,dr5rsm4g9zq0,dr5rsn3b3ehp,5.7
2011-01-22 04:07:02,1,dr5rukqmczzk,dr5rhmg837xm,32.9
2011-06-15 18:51:42,1,dr5ruzw1m5k7,dr5ru7svsuj5,10.9
2013-02-14 08:53:00,2,dr5rsq9ht0rr,dr5ruyj5u4wz,16.0
2013-09-24 17:14:02,2,dr5ru2fzeb9c,dr72hc2mhe96,19.5
2014-03-19 23:12:00,5,dr5rud3n81b5,dr5ru7e61scf,5.0
2010-05-04 09:24:00,2,dr5rur471f3q,dr5rukrj7bjy,7.3
2012-04-01 14:24:00,1,dr5rvr6xegs5,dr5rvn465x44,5.3
2015-06-23 01:04:27,1,dr5rut5rzskw,dr5redzvg7sp,23.0
2011-04-01 07:03:55,1,dr72m3gzkwme,dr5ru6gukd36,18.5
2012-06-26 21:51:00,1,dr5rumge4pru,dr5ru23hs79s,10.1
2009-10-16 02:38:34,1,dr5ru17221b5,dr5ruhx2xgrs,6.1
2009-11-30 15:18:00,1,dr5rsjk7j73n,dr5ruermze6w,10.1
2010-11-17 18:43:00,1,dr5rezs8nc63,dr5ruu3v4kr1,15.7
2012-02-25 18:39:49,1,dr5ru3m87mb2,dr5redzgptye,15.3
2015-01-07 10:55:37,6,dr5ruvyzfrzx,dr72hf5p6kpd,13.5
2009-10-09 23:08:40,1,dr5ruqgz5yqp,dr5ru7bksc08,6.9
2010-04-30 22:15:03,3,dr5rshk8cvef,dr5rskmwc3ze,8.5
2010-11-21 01:32:30,1,dr5rs367hdj4,dr5rvy2de6t4,23.3
2012-09-15 00:16:00,3,dr5ru34tgrmr,dr5ru88qsp4d,5.0
2012-12-11 18:38:01,1,dr5rspvctgut,dr5ruqx63mns,15.0
2009-03-09 11:46:00,3,dr5ruzpfwpc6,dr5ruzpfwpc6,3.7
2009-09-20 13:12:11,2,dr72h8dpp9nf,dr5ruu3vmqym,9.3
2010-03-21 13:40:25,1,dr5ru40xjg09,dr5ru2vmhfyf,7.3
2011-12-10 00:50:11,1,dr5ru63h1n2e,dr5rxsnk8jhg,30.1
2012-04-08 15:58:00,1,dr5rumsjmu41,dr5rumsjmu41,8.5
2013-03-08 17:34:09,1,dr5rudr44j45,dr5rsqv4cvq5,7.0
2014-01-01 14:04:32,1,dr5rue61xcem,dr5rustr4bp6,5.5
2014-03-08 17:57:00,1,dr5rus6kb0nm,dr5rugs3b90f,6.5
2014-07-25 14:06:00,2,dr5rvh8kb36v,dr5ru73bsx0q,15.5
2010-01-06 08:34:18,1,dr5rsnfp6q6k,dr5rukejfwmf,6.1
2012-07-29 03:15:52,3,dr5rsm6udsbg,dr5ru7ce7b1w,10.5
2014-04-07 19:04:00,1,dr5rvqcks4bz,dr5rvjb729wu,6.5
2009-08-26 18:00:00,1,dr5ru14gm3hv,dr5rsq5qbe7f,7.7
2011-01-20 15:26:01,3,dr5ruyxgy459,dr5rsr36gx71,13.7
2011-02-20 10:43:00,1,dr5rgbm2x5x4,dr5ru1wgd8vk,4.5
2014-02-07 17:26:33,1,dr72h86epxe6,dr72j0gj1kzz,9.0
2011-11-09 02:02:45,2,dr5rukxf0ntv,dr5rvpgekdv7,8.5
2015-06-16 08:56:03,1,dr5rudet954n,dr5ru6egq093,8.0
2009-01-19 15:23:21,1,dr5rux5t6bgv,dr5ruyxbzc23,7.3
2012-03-18 15:30:00,1,dr5ruengvctq,dr5ru2tjpfk6,5.7
2009-11-10 08:59:12,1,dr5rsjtyyw13,dr5reutdr22k,6.5
2009-11-14 20:43:36,2,dr5ru7dt5321,dr5rueqwtfx1,9.7
2010-03-20 02:43:26,2,dr5rspdt0v7d,dr5rsqz0tmqk,6.5
2010-09-30 00:29:00,1,dr5refs6m1g2,dr5rugurwkg2,14.1
2011-02-04 11:59:45,1,dr5rsn7gesbb,dr5reuy2nx9v,5.7
2009-01-16 03:59:50,2,dr5rukgrhdkn,dr72hdpyh4xr,7.8
2009-12-16 16:33:00,1,dr5ruqy9xzu6,dr5rsj9sex5p,15.3
2010-01-13 21:32:00,2,dr5ruv453kgy,dr5ru9wjnh9n,7.7
2010-07-15 19:34:32,1,dr5rzjyfkmpe,dr5rs251vtth,30.1
2012-02-29 00:25:12,1,dr5rsmbxteq0,dr5rt51x9hnz,8.9
2012-07-01 15:07:33,1,dr5rukk0qqy3,dr5ruu0z2y1t,6.1
2013-01-11 20:56:06,2,dr5rug6kdycj,dr5ru0mbeqxx,13.5
2014-01-01 08:36:00,6,dr5ruddupu5r,dr5x0zs1dpgd,57.33
2012-07-05 04:34:00,1,dr5ru1xrycw0,dr5rudx40660,6.1
2009-10-27 20:09:47,1,dr5rvp9730ve,dr5rsr8gqjs4,12.9
2009-12-06 16:20:00,1,dr5ruugdtcs7,dr5rvnxjww32,5.7
2012-02-28 17:13:00,1,dr5ruw6mpkvx,dr72j1k8nk58,7.7
2012-06-16 16:49:22,1,dr5ruuecj5j1,dr5ru7vcmqnc,8.5
2014-08-12 12:42:19,1,dr5ru13nhevu,dr5rsjhwjsxu,13.5
2013-08-20 19:00:14,1,dr5ruh6pzfbz,dr5rsq421fex,14.5
2010-07-14 22:25:10,1,dr5ru4qv6488,dr5rsq33fv84,9.3
2012-12-23 15:06:00,1,dr5rud1etrwj,dr5ru0s5rh28,8.0
2013-01-07 10:27:00,1,dr5ruyjnruq5,dr5rue501n4g,9.0
2013-07-03 22:38:46,1,dr5rudffqk9k,dr72mknq3gzb,26.0
2015-01-01 03:22:04,1,dr5rt51788qg,dr5rmxyz037m,10.5
2011-03-11 23:01:39,1,dr5ru6s5b6ct,dr5ru1qfbn8m,5.3
2012-08-09 21:26:00,2,dr5rsrgq6qj7,dr5rsgvubzn3,13.3
2012-10-23 12:25:00,5,dr5ru256w1t2,dr5rug2pqyph,11.0
2015-06-30 20:50:04,5,dr72h8ct0rg6,dr5ruqpwt26e,8.5
2013-04-03 15:03:54,1,dr5reer7yjgc,dr5ru65xsfnk,16.5
2014-05-16 23:18:29,1,dr5ru3unncqg,dr5ru7ct7nhe,8.5
2014-08-04 21:40:49,1,dr5ru4rnys6r,dr5ru5mn3dwr,4.5
2009-01-29 22:52:00,5,dr72huebqvtf,dr5ru5x30c59,13.3
2009-08-03 13:58:01,1,dr5ru8sy94cp,dr5ruw0gkm9t,11.3
2010-12-03 09:23:00,1,dr5rud5qpp9k,dr5rus0exvh8,7.3
2011-05-10 04:10:00,1,dr5rsmnj67uf,dr5rum7th640,12.5
2012-01-17 09:10:00,1,dr5ru0uw24xn,dr5rk445u891,24.9
2013-11-06 19:17:06,1,dr5ru1xresrz,dr5rumpc9bzm,11.5
2013-11-03 09:45:00,1,dr5rgbxjjwuz,dr5ru1kn4ywn,4.5
2014-01-25 07:27:13,1,dr5rsj948mpx,dr5rusz9c8hf,13.5
2014-09-12 23:04:00,1,dr5ru4nr0nfq,dr72mtc9qwrj,28.5
2011-06-23 19:18:14,1,dr5rsq158r2t,dr5ru2ut0376,6.9
2013-03-07 07:54:28,1,dr72hb8zxfs7,dr5ruejf3kku,14.0
2013-04-18 21:44:00,1,dr5reyzyrnsw,dr5regge6n4r,5.5
2015-04-29 07:48:25,1,dr5ruvedjkfx,dr5ruv52rfdm,9.0
2011-01-04 22:19:20,1,dr5ruvqqc816,dr5ruv3z15b4,4.5
2011-09-23 19:32:00,2,dr5rutncsj7u,dr5ruk4qqvx9,10.9
2013-09-27 09:06:00,1,dr5ru5x3ctxz,dr5ru3pyy24f,11.5
2014-05-01 17:27:00,6,dr5ruge5gq41,dr5ruurwjxeq,5.5
2015-02-23 17:00:52,1,dr5rsqghgnw6,dr5rvp9xnw6k,17.0
2010-03-13 23:08:00,1,dr5ru7rn1uv0,dr5ru9wthusw,6.5
2014-10-10 18:03:00,5,dr72jkqcjs93,dr72hgr1xcr0,10.0
2012-11-29 17:16:41,4,dr5rurxxb73u,dr72hex8x58r,8.0
2013-05-02 19:24:00,3,dr5rudmpvyyn,dr72h2xmjvcr,13.5
2013-06-06 02:14:00,1,dr5ruvyj890b,dr5rkzhqcj09,28.5
2013-10-07 18:16:14,1,dr5ruyhcqwwv,dr5rvp2yw4kv,4.5
2015-05-09 15:00:33,1,7zzzzzzzzzzz,7zzzzzzzzzzz,17.0
2013-07-29 12:00:00,1,dr72h9uz8d9q,dr72hg297m0u,4.5
2013-12-18 00:33:00,1,dr5rshs6zzm6,dr5rgfn2v7g0,11.0
2014-08-12 23:17:47,1,dr5ru6tn2g62,dr5rstgqwbpy,10.0
2009-04-03 19:06:00,1,dr5reu4f6h43,dr5reenpfpn1,4.1
2011-07-06 18:18:00,5,dr5rsr1gdyds,dr5rsm3gmey6,3.7
2009-10-23 11:40:00,5,dr5rukkdcg5x,dr5rspu1fu24,12.9
2013-02-02 00:06:00,1,dr5rsm6nf9f6,dr5rvjdc4u34,17.5
2014-05-02 09:03:37,1,dr5rff8m52gy,dr5rff8ezm2g,9.0
2015-05-06 14:03:47,1,7zzzzzzzzzzz,7zzzzzzzzzzz,11.0
2009-08-12 04:32:52,3,dr5ru2sc73vk,dr72jhg0rv4s,19.3
2010-06-19 08:08:00,1,dr5ru70u2ecn,dr5ru2wd9nmw,6.9
2012-03-24 20:48:15,0,dr5rswdfc92r,dr5ru89cxqqu,5.7
2014-09-13 18:19:13,1,dr72hdp2t938,dr72hc6hwd5d,5.5
2014-10-10 06:09:00,1,dr5rusy749zd,dr5ru3u15319,7.0
2015-03-08 10:53:36,1,dr5ru3012vs2,dr5rus36mfet,6.5
2009-11-02 07:43:30,1,dr5ruuwqp38n,dr5ru871rx4j,7.3
2010-12-22 20:06:00,3,dr5rvjq1260m,dr72je8rxvcg,8.9
2011-11-01 12:23:15,1,dr5rsjt21s9w,dr5rusryjd9j,12.5
2012-07-13 10:42:19,1,dr5recbjxhq5,dr5ru2erd2v3,15.3
2013-10-09 22:56:00,1,dr5ruub70zp3,dr5rvjtk6yd6,7.5
2013-12-31 13:04:00,2,dr5ruw8dmczw,dr5rut00nyy9,4.5
2009-07-03 23:54:00,1,dr5rsqjwypxs,dr5rsm5u46sh,5.7
2009-08-29 05:40:03,1,dr72h86ysm02,dr5rvvk73j1f,15.7
2010-11-12 08:16:35,1,dr72jm9gny0d,dr72jjkwyg5q,4.1
2012-01-26 08:35:00,1,dr5ruvuk98c0,dr5rvnnzqdxd,8.9
2013-04-16 21:33:00,1,dr5rvnbfd2z1,dr5rvnrt0hux,4.5
2014-02-12 14:45:45,2,dr5ru6ftsfmv,dr5ru4xsdbuv,34.5
2009-03-22 12:06:00,1,dr72hu76qw5g,dr72h8fzk3hc,6.1
2011-05-25 21:01:27,1,dr5ru17yt8j2,dr5ru2f3h9tu,4.1
2012-02-26 15:35:26,1,dr5ru3buve4u,dr5rue4yk687,6.1
2014-05-29 19:07:00,6,dr5ru634trep,dr5reu2r1hdm,12.0
2009-08-02 09:54:57,4,dr72h81m26fq,dr72m24mdyrb,12.9
2009-12-20 02:41:00,1,dr5ru2w24nk3,dr5rsj7zr9c5,6.9
2012-03-29 09:58:00,3,dr5ru2vykmnu,dr5ruvw9mbgp,8.1
2011-04-04 18:56:00,1,dr5x0ytbjc59,dr5rumpbm3f9,49.8
2012-08-11 18:02:03,1,dr5rkwffp486,dr5rs3kqnz9m,7.7
2014-12-28 08:01:08,1,dr5rzuv91m1z,dr5rye88cufq,13.5
2014-10-01 09:08:54,1,dr5ru2f3xneq,dr5rgfwb1wsg,7.0
2014-12-17 14:12:13,1,dr5ruuh73t4t,dr5ruuc1xj3b,8.5
2011-07-13 23:23:10,0,dr5ru357tbpr,dr5ru90jzfbd,3.3
2014-04-27 21:05:00,1,dr5rs58mw4fe,dr5ru725hf74,15.5
2009-06-17 19:44:00,1,dr5rudtutxf6,dr5ru2zw6ks4,5.7
2013-10-22 20:05:00,6,dr5ru80d4et9,dr5rsfyz17k6,12.5
2013-11-26 17:52:00,6,dr5rsqgheegx,dr5ru2thntzp,7.0
2015-05-02 13:18:37,1,dr5ru3ejh16v,dr5ru2f3s9gb,3.5
2009-06-06 23:24:34,1,dr5rsmus4sxq,dr72j0j8s23h,12.1
2010-01-26 10:56:00,1,dr72j05fh26f,dr5ruuyv2ccc,7.3
2011-03-09 18:27:00,1,dr5rsp9pqwfy,dr5ruzqmnf1u,13.7
2014-01-13 13:12:08,2,dr5ru6hjr9f4,dr5ruh0wxgju,7.5
